id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,xcenter,ycenter,aperture_sum,aperture_sum_mask,aperture_sum_edge,ra,dec,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_3,aperture_sum_4,aperture_sum_5,aperture_sum_6,aperture_sum_7,aperture_sum_8,aperture_sum_9,aperture_sum_10,aperture_sum_11,aperture_sum_12,aperture_sum_13
1,1747.4024039424767,78.51064399855728,0.7498469639101002,-0.17683367817160683,-0.0722065994735917,49,0.0,0.3001755709449878,38.706578784352004,-3.969461965965958,1747.4024039424767,78.51064399855728,4187.603342105223,0.0,0.0,19.116776473782085,25.156398110016085,0.0,750.2854145002354,3103.6170920831155,333.7008355218725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2212.908401184085,403.0052588249324,0.7736757083218122,0.18228621757042393,-0.1467148985930176,49,0.0,0.10962969349928135,14.2584964369199,-2.8851843285903476,2212.908401184085,403.0052588249324,1285.2686368458953,0.0,0.0,18.902186077761673,25.29133780659176,0.0,230.614549892942,948.262538327325,106.39154862562839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2131.6396080537775,1063.2755410548436,0.47270214217578094,-0.5166444150898879,-0.20200336220786236,49,0.0,0.00707757361468929,1.2593366034418085,-0.25035456649086146,2131.6396080537775,1063.2755410548436,164.95797940603595,0.0,47.184377387583815,18.939068993458473,25.566502946074745,0.0,0.0,0.0,0.0,0.0,0.0,1.641607132479001,68.38582907722747,28.966244924365828,63.97469006024348,1.9896082117201432,0.0,0.0,0.0
4,2414.6737351363963,1145.9226148742916,0.5513288886671216,-0.05848409009696503,0.17122171824662039,49,0.0,0.01815568506991436,2.4464023285017906,-0.9713197035819487,2414.6737351363963,1145.9226148742916,511.70885160725754,0.0,0.0,18.808233171374845,25.60066206568301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.870450743848162,9.842909941972009,495.9954909214374,0.0,0.0,0.0
5,203.09585682756773,1205.7548835039595,0.6654290820012015,0.200372584713425,0.08864862720417008,49,0.0,0.6616859120093649,92.42571748345604,-4.914482076511464,203.09585682756773,1205.7548835039595,10151.645507028537,0.0,3490.9264180581813,19.83013829151934,25.624654127503568,0.0,0.0,0.0,1892.6400054699952,3312.581428003956,1.1019353298179662,92.763945840769,3650.574956679685,1201.983235704314,0.0,0.0,0.0,0.0,0.0
6,2651.0083207311673,1404.249579365562,0.5037709579583307,0.24339769473858106,-0.13586287291629343,49,0.0,0.07195800984948497,11.536680496496155,-2.655202162985217,2651.0083207311673,1404.249579365562,1552.5352156290214,0.0,0.0,18.69860683769909,25.707973915036366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.6151046252098,1157.19392858337,64.72618242044157,0.0,0.0,0.0
7,2122.3612948225577,1409.0424675041297,0.8838881210792947,-0.08592428509634341,-0.424157452208564,49,0.0,0.0113814255075868,1.247163950823763,-0.23980887278562696,2122.3612948225577,1409.0424675041297,188.61758837756423,0.0,0.0,18.943061803878663,25.7105772135049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.47600150864517,39.807007185843204,62.763693435084626,2.5708862479912438,0.0,0.0,0.0
8,2349.6874817167277,2212.4335975295603,0.8398479976280375,-0.2861078676343024,-0.03162681716889377,49,0.0,0.009489572572460345,1.1465336992333839,-0.14846706039061847,2349.6874817167277,2212.4335975295603,126.19992746641496,0.0,0.0,18.836957184810615,26.045104879914348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.81509343901245,27.505585867756302,44.748680207573884,4.130567952072321,0.0,0.0,0.0
9,2618.2567734930235,2418.1214745021134,0.46945189396957643,-0.0769451017162115,-0.18926085441803803,49,0.0,0.021942290287822075,3.971349830191063,-1.497345362730076,2618.2567734930235,2418.1214745021134,410.48014091426637,0.0,0.0,18.71206995309769,26.130451596415423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.97041733311409,329.0962796819475,12.413443899204701,0.0,0.0,0.0
10,1798.5804746672302,2550.227931257141,0.46951030042629716,-0.06325800715856295,0.028158409223112548,49,0.0,0.010891059089632596,1.6782040050768168,-0.5621118830282644,1798.5804746672302,2550.227931257141,338.2479767591103,0.0,94.71274830918925,19.092424654214998,26.1862342488235,0.0,0.0,0.0,0.0,0.0,0.0,4.1327083534934586,110.51480399432057,26.539219221175458,0.0,0.0,0.0,110.73318669518648,86.32805849493437
11,2047.1280574964308,2662.689333920688,0.6288753125962296,0.0978617212631423,0.18877798637481547,49,0.0,1.9984989896200007,274.98583156178523,-6.098275794275178,2047.1280574964308,2662.689333920688,39363.767500192625,0.0,0.0,18.976939661166917,26.232970971901103,0.0,0.0,0.0,0.0,0.0,0.0,573.0321038208117,21011.190957455052,6864.352981791361,0.0,0.0,0.0,5066.890390110964,5848.301067014432
12,1129.2569121844701,2710.7519336529467,0.7434741962213446,-0.13845119897836936,-0.183330102082132,49,0.0,0.008229476073404948,1.0526893208207717,-0.05575054296478505,1129.2569121844701,2710.7519336529467,121.05436312894992,0.0,0.0,19.403322204920954,26.252978793651486,0.0,0.0,0.0,0.0,0.0,0.0,2.467952331789009,77.45742975008639,41.12898104707455,0.0,0.0,0.0,0.0,0.0
13,81.56411653978031,2753.327823094454,0.5073714685870068,0.2687025519651614,0.16698648389491036,49,0.0,0.010533346133279458,1.7183636235848236,-0.5877876761048721,81.56411653978031,2753.327823094454,229.90432459266123,0.0,71.57517186859853,19.890125126182568,26.26915841336671,0.0,0.0,0.0,0.0,0.0,61.8948180123487,54.23585283121701,81.44400140210584,32.32965234698965,0.0,0.0,0.0,0.0,0.0
14,2937.1239777473943,2840.8205522614467,0.4611542120421746,-0.17021499202273194,0.07584627236703509,49,0.0,0.010917849860776478,1.9786044277365478,-0.7408974415252125,2937.1239777473943,2840.8205522614467,243.46835437447922,0.0,72.764908105882,18.56317329246777,26.30599805151579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.049631877573063,95.14502657829189,2.2536002812197107,0.0,63.288549471649006,54.731546165745556
15,1910.8010027831901,2984.9747876148267,0.5308165910777893,0.22781449464024742,0.10174361819494429,49,0.0,0.00902684151234196,1.516861145699115,-0.452364567628175,1910.8010027831901,2984.9747876148267,191.61984360026105,0.0,42.32590454373246,19.040098387475286,26.3673225008086,0.0,0.0,0.0,0.0,0.0,0.0,3.209275240607343,58.020598161071675,21.58891213841774,0.0,0.0,0.0,43.71005976103009,65.09099829913418
16,841.2776676525674,3185.1674828794407,0.5694488613380957,0.4066908189431277,-0.4226404183025333,49,0.0,0.3184882278744432,45.43039849526693,-4.143366365673835,841.2776676525674,3185.1674828794407,8329.060588092327,0.0,3598.1528332300068,19.537697967426812,26.45036428522483,0.0,0.0,0.0,0.0,0.0,0.0,78.90903987319851,2964.8254477549403,938.65241070432,0.0,0.0,0.0,2021.149207048165,2325.5244827117035
