id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,sky,peak,flux,mag,xcenter,ycenter,aperture_sum,aperture_sum_mask,aperture_sum_edge,ra,dec,aperture_sum_0,aperture_sum_1,aperture_sum_2,aperture_sum_3,aperture_sum_4,aperture_sum_5,aperture_sum_6,aperture_sum_7,aperture_sum_8
1,1962.352404285842,279.0069574196137,0.7150639669750717,-0.2865412154719228,0.17921175898355882,49,0.0,0.011313546459551899,1.2928436269735972,-0.2788649973336443,1962.352404285842,279.0069574196137,194.1136767615765,0.0,7.0,168.05177763414903,2.208981480231687,35.29007270075519,27.464717162659326,22.557206384724207,19.767996438435794,18.14869828629321,21.204879004601764,5.924692544159901,23.849199890127924,19.906214349819177
2,956.9154549328655,422.484403909873,0.5562166971943076,0.06093358253013853,0.07772718114403299,49,0.0,1.5639615352514775,219.41789146490513,-5.853180093279969,956.9154549328655,422.484403909873,20279.35093404549,1.0343925836517163,0.0,168.47101306504737,2.2687415983552146,2335.941929674964,2737.7700831729444,2158.3657279086374,2104.7931470231447,1701.6757898202127,2418.5547352200774,2374.791137300521,2704.978382768675,1742.48000115632
3,1017.7143293283825,617.0179888695884,0.5645185514967005,0.6545548150213237,-0.12942267690654347,49,0.0,0.007945347500178512,1.265923916578878,-0.25601901222291756,1017.7143293283825,617.0179888695884,132.25173391834159,0.0,0.0,168.44567832755124,2.349795984179788,13.389292291236176,16.838512601324382,14.343705831330189,18.107995119545965,9.779840716701234,19.30047999612183,17.689460239994084,12.572090491227144,10.230356630860584
4,2389.4375278932866,874.6273936713548,0.4345353169838579,-0.8081784819696343,0.028991996156690278,49,0.0,0.006951828753985702,1.0600732535184434,-0.0633396926421566,2389.4375278932866,874.6273936713548,150.26956092263504,0.0,0.0,167.87363598999912,2.457109708925721,19.79895787904846,19.947023653471472,21.72673833008436,19.927360813605166,10.83660898177812,19.65082077469595,17.79107724307832,9.904652618363974,10.686320628509204
5,1841.425287734299,881.1669881297169,0.7221836162317978,-0.07806021596265005,0.24423962645252595,49,0.0,0.014051782141675892,1.691289613567137,-0.5705449545421188,1841.425287734299,881.1669881297169,189.46500134501355,0.0,0.0,168.10217763121491,2.4598711503818627,16.57945160641168,28.179522304420253,32.145238447400416,24.217272605840463,16.33806859818119,22.3038301230633,18.964725528971062,14.689069783600665,16.047822347124523
6,1738.8812000698038,1016.9421959808654,0.46565472143566355,-0.05534309889301958,0.2652630516594572,49,0.0,0.011173101181493747,1.8025888948447077,-0.6397417279843086,1738.8812000698038,1016.9421959808654,177.86537146677273,0.0,0.0,168.14494032764702,2.5164453821391097,25.767281367951767,29.323613878075818,19.180687703072987,23.36042643670469,18.019618062068286,14.507562140655672,12.303206815162723,24.28678844963038,11.116186613450385
7,697.8157325634371,1059.2461483066593,0.7474804006313696,-0.08011870628765706,-0.24062298742999785,49,0.0,0.0472050240926929,5.38274909054753,-1.8275103406174587,697.8157325634371,1059.2461483066593,560.7730445347341,0.0,0.0,168.57913255263702,2.5340183758958865,67.80165034440634,89.73146700764909,58.320437290957386,56.302916109549244,55.17561384809187,53.418663726352726,58.99967243910241,72.75960478398467,48.2630189846404
8,2348.3999419693077,1066.2736272206278,0.5619749781375637,-0.2640380089892881,0.19160118062456077,49,0.0,0.6618587156463297,89.74958659825923,-4.882581142053237,2348.3999419693077,1066.2736272206278,9140.185370948622,0.0,0.0,167.89072899740816,2.5369635331985743,1111.2509421517614,1471.0542911096547,1116.4080266807414,1227.1222733563436,840.5582214646931,1119.0701146909396,923.6295217942104,695.3237299590999,635.7682497411786
9,961.8144074845372,1185.814984548908,0.4986689085911033,0.03763605733352183,-0.17490255535556992,49,0.0,0.04275582286504748,5.8884490098885225,-1.9250022967517593,961.8144074845372,1185.814984548908,722.7079872959307,1.0,0.0,168.4690415997246,2.5867814625717918,66.41200652375456,95.79504368771482,93.46064464605638,115.70606520856745,70.63435192913005,89.28752201391254,73.90550853891105,82.42238828338076,35.08445646450304
10,2534.183632441475,1253.2665760203672,0.5685080681229095,-0.2973107845915759,0.24712719269160868,49,0.0,0.018786429540736675,2.258675169706403,-0.8846344438926744,2534.183632441475,1253.2665760203672,370.5930257542881,0.0,0.0,167.8132211567237,2.61485367924756,62.500094621072414,55.9495283538326,36.870970671706246,26.89621323907624,46.51213655360616,34.51013338660076,46.54454337401286,40.03321334449181,20.776192209888983
11,1586.1151740952525,1306.0367583690684,0.5478791195185371,-0.08564511971344389,0.02474355175012475,49,0.0,0.009631324078275884,1.4593097716321526,-0.4103687263592906,1586.1151740952525,1306.0367583690684,133.02412672717418,0.0,0.0,168.2086542950461,2.6369014382739544,17.942462305034006,19.984750510513315,16.17794415293823,15.414202454367693,15.209427615551562,20.988994506300276,12.431128871887031,11.944269744545576,2.9309465660365
